,domain_desc,reference_period_desc,util_practice_desc,class_desc,asd_desc,week_ending,country_code,unit_desc,CV (%),domaincat_desc,region_desc,zip_5,asd_code,begin_code,group_desc,county_ansi,state_name,country_name,county_name,commodity_desc,load_time,source_desc,watershed_desc,statisticcat_desc,freq_desc,end_code,county_code,state_fips_code,short_desc,year,state_alpha,congr_district_code,sector_desc,prodn_practice_desc,Value,agg_level_desc,watershed_code,location_desc,state_ansi
719,TOTAL,YEAR - AUG FORECAST,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-08-10 12:59:15,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2012,AR,,CROPS,ALL PRODUCTION PRACTICES,"640,000",STATE,00000000,ARKANSAS,05
720,TOTAL,YEAR - JUN ACREAGE,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-06-29 08:37:20,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2012,AR,,CROPS,ALL PRODUCTION PRACTICES,"640,000",STATE,00000000,ARKANSAS,05
721,TOTAL,YEAR - NOV FORECAST,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-11-09 10:26:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2012,AR,,CROPS,ALL PRODUCTION PRACTICES,"690,000",STATE,00000000,ARKANSAS,05
722,TOTAL,YEAR - OCT FORECAST,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-10-11 11:19:07,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2012,AR,,CROPS,ALL PRODUCTION PRACTICES,"690,000",STATE,00000000,ARKANSAS,05
723,TOTAL,YEAR - SEP FORECAST,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-09-12 11:03:54,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2012,AR,,CROPS,ALL PRODUCTION PRACTICES,"640,000",STATE,00000000,ARKANSAS,05
724,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2011,AR,,CROPS,ALL PRODUCTION PRACTICES,"520,000",STATE,00000000,ARKANSAS,05
725,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2010,AR,,CROPS,ALL PRODUCTION PRACTICES,"380,000",STATE,00000000,ARKANSAS,05
726,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2009,AR,,CROPS,ALL PRODUCTION PRACTICES,"410,000",STATE,00000000,ARKANSAS,05
727,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2015-06-03 15:08:31,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2008,AR,,CROPS,ALL PRODUCTION PRACTICES,"430,000",STATE,00000000,ARKANSAS,05
728,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2007,AR,,CROPS,ALL PRODUCTION PRACTICES,"590,000",STATE,00000000,ARKANSAS,05
729,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2006,AR,,CROPS,ALL PRODUCTION PRACTICES,"180,000",STATE,00000000,ARKANSAS,05
730,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2005,AR,,CROPS,ALL PRODUCTION PRACTICES,"230,000",STATE,00000000,ARKANSAS,05
731,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2004,AR,,CROPS,ALL PRODUCTION PRACTICES,"305,000",STATE,00000000,ARKANSAS,05
732,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2003,AR,,CROPS,ALL PRODUCTION PRACTICES,"350,000",STATE,00000000,ARKANSAS,05
733,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2002,AR,,CROPS,ALL PRODUCTION PRACTICES,"255,000",STATE,00000000,ARKANSAS,05
734,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2001,AR,,CROPS,ALL PRODUCTION PRACTICES,"185,000",STATE,00000000,ARKANSAS,05
735,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",2000,AR,,CROPS,ALL PRODUCTION PRACTICES,"175,000",STATE,00000000,ARKANSAS,05
736,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1999,AR,,CROPS,ALL PRODUCTION PRACTICES,"100,000",STATE,00000000,ARKANSAS,05
737,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1998,AR,,CROPS,ALL PRODUCTION PRACTICES,"215,000",STATE,00000000,ARKANSAS,05
738,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1997,AR,,CROPS,ALL PRODUCTION PRACTICES,"185,000",STATE,00000000,ARKANSAS,05
739,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1996,AR,,CROPS,ALL PRODUCTION PRACTICES,"230,000",STATE,00000000,ARKANSAS,05
740,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1995,AR,,CROPS,ALL PRODUCTION PRACTICES,"85,000",STATE,00000000,ARKANSAS,05
741,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1994,AR,,CROPS,ALL PRODUCTION PRACTICES,"90,000",STATE,00000000,ARKANSAS,05
742,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1993,AR,,CROPS,ALL PRODUCTION PRACTICES,"90,000",STATE,00000000,ARKANSAS,05
743,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1992,AR,,CROPS,ALL PRODUCTION PRACTICES,"95,000",STATE,00000000,ARKANSAS,05
744,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1991,AR,,CROPS,ALL PRODUCTION PRACTICES,"80,000",STATE,00000000,ARKANSAS,05
745,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1990,AR,,CROPS,ALL PRODUCTION PRACTICES,"73,000",STATE,00000000,ARKANSAS,05
746,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1989,AR,,CROPS,ALL PRODUCTION PRACTICES,"58,000",STATE,00000000,ARKANSAS,05
747,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1988,AR,,CROPS,ALL PRODUCTION PRACTICES,"60,000",STATE,00000000,ARKANSAS,05
748,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1987,AR,,CROPS,ALL PRODUCTION PRACTICES,"65,000",STATE,00000000,ARKANSAS,05
749,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1986,AR,,CROPS,ALL PRODUCTION PRACTICES,"80,000",STATE,00000000,ARKANSAS,05
750,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1985,AR,,CROPS,ALL PRODUCTION PRACTICES,"73,000",STATE,00000000,ARKANSAS,05
751,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1984,AR,,CROPS,ALL PRODUCTION PRACTICES,"49,000",STATE,00000000,ARKANSAS,05
752,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1983,AR,,CROPS,ALL PRODUCTION PRACTICES,"33,000",STATE,00000000,ARKANSAS,05
753,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1982,AR,,CROPS,ALL PRODUCTION PRACTICES,"30,000",STATE,00000000,ARKANSAS,05
754,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1981,AR,,CROPS,ALL PRODUCTION PRACTICES,"49,000",STATE,00000000,ARKANSAS,05
755,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1980,AR,,CROPS,ALL PRODUCTION PRACTICES,"37,000",STATE,00000000,ARKANSAS,05
756,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1979,AR,,CROPS,ALL PRODUCTION PRACTICES,"35,000",STATE,00000000,ARKANSAS,05
757,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1978,AR,,CROPS,ALL PRODUCTION PRACTICES,"30,000",STATE,00000000,ARKANSAS,05
758,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1977,AR,,CROPS,ALL PRODUCTION PRACTICES,"43,000",STATE,00000000,ARKANSAS,05
759,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1976,AR,,CROPS,ALL PRODUCTION PRACTICES,"45,000",STATE,00000000,ARKANSAS,05
760,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1975,AR,,CROPS,ALL PRODUCTION PRACTICES,"38,000",STATE,00000000,ARKANSAS,05
761,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1974,AR,,CROPS,ALL PRODUCTION PRACTICES,"23,000",STATE,00000000,ARKANSAS,05
762,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1973,AR,,CROPS,ALL PRODUCTION PRACTICES,"21,000",STATE,00000000,ARKANSAS,05
763,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1972,AR,,CROPS,ALL PRODUCTION PRACTICES,"28,000",STATE,00000000,ARKANSAS,05
764,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1971,AR,,CROPS,ALL PRODUCTION PRACTICES,"40,000",STATE,00000000,ARKANSAS,05
765,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1970,AR,,CROPS,ALL PRODUCTION PRACTICES,"44,000",STATE,00000000,ARKANSAS,05
766,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1969,AR,,CROPS,ALL PRODUCTION PRACTICES,"43,000",STATE,00000000,ARKANSAS,05
767,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1968,AR,,CROPS,ALL PRODUCTION PRACTICES,"51,000",STATE,00000000,ARKANSAS,05
768,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1967,AR,,CROPS,ALL PRODUCTION PRACTICES,"62,000",STATE,00000000,ARKANSAS,05
769,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1966,AR,,CROPS,ALL PRODUCTION PRACTICES,"76,000",STATE,00000000,ARKANSAS,05
770,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1965,AR,,CROPS,ALL PRODUCTION PRACTICES,"98,000",STATE,00000000,ARKANSAS,05
771,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1964,AR,,CROPS,ALL PRODUCTION PRACTICES,"132,000",STATE,00000000,ARKANSAS,05
772,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1963,AR,,CROPS,ALL PRODUCTION PRACTICES,"174,000",STATE,00000000,ARKANSAS,05
773,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1962,AR,,CROPS,ALL PRODUCTION PRACTICES,"207,000",STATE,00000000,ARKANSAS,05
774,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1961,AR,,CROPS,ALL PRODUCTION PRACTICES,"238,000",STATE,00000000,ARKANSAS,05
775,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1960,AR,,CROPS,ALL PRODUCTION PRACTICES,"305,000",STATE,00000000,ARKANSAS,05
776,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1959,AR,,CROPS,ALL PRODUCTION PRACTICES,"380,000",STATE,00000000,ARKANSAS,05
777,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1958,AR,,CROPS,ALL PRODUCTION PRACTICES,"422,000",STATE,00000000,ARKANSAS,05
778,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1957,AR,,CROPS,ALL PRODUCTION PRACTICES,"475,000",STATE,00000000,ARKANSAS,05
779,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1956,AR,,CROPS,ALL PRODUCTION PRACTICES,"646,000",STATE,00000000,ARKANSAS,05
780,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1955,AR,,CROPS,ALL PRODUCTION PRACTICES,"630,000",STATE,00000000,ARKANSAS,05
781,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1954,AR,,CROPS,ALL PRODUCTION PRACTICES,"573,000",STATE,00000000,ARKANSAS,05
782,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1953,AR,,CROPS,ALL PRODUCTION PRACTICES,"637,000",STATE,00000000,ARKANSAS,05
783,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1952,AR,,CROPS,ALL PRODUCTION PRACTICES,"827,000",STATE,00000000,ARKANSAS,05
784,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1951,AR,,CROPS,ALL PRODUCTION PRACTICES,"955,000",STATE,00000000,ARKANSAS,05
785,TOTAL,YEAR,GRAIN,ALL CLASSES,,,9000,ACRES,,NOT SPECIFIED,,,,00,FIELD CROPS,,ARKANSAS,UNITED STATES,,CORN,2012-01-01 00:00:00,SURVEY,,AREA HARVESTED,ANNUAL,00,,05,"CORN, GRAIN - ACRES HARVESTED",1950,AR,,CROPS,ALL PRODUCTION PRACTICES,"1,337,000",STATE,00000000,ARKANSAS,05
