,auth_id,auth_title,ref_id,ref_title
972,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4090,The use of ranks to avoid the assumption of normality implicit in the analysis of variance
973,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4088,Batch means and spectral variance estimators in markov chain monte carlo
974,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4086,"Fisher, r. a., und f. yates: statistical tables for biological, agricultural and medical research. 6. aufl. oliver & boyd, london 1963. 146 s. preis 30 s"
975,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4083,Markov chain monte carlo estimation of quantiles
976,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4078,Programming with models: writing statistical algorithms for general model structures with nimble
977,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4071,Markov chain monte carlo convergence diagnostics: a comparative review
978,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4068,Asymptotic normality and efficiency of certain nonparametric test statistics
979,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",3780,Stan: a probabilistic programming language
980,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4064,General methods for monitoring convergence of iterative simulations
981,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4061,Statistical estimates and transformed beta-variables
982,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4058,Hamiltonian monte carlo for hierarchical models
983,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4055,A conceptual introduction to hamiltonian monte carlo
984,4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *",4054,"Rank-normalization, folding, and localization: an improved r for assessing convergence of mcmc *"
985,4165,Conditional optimal stopping: a time-inconsistent optimization,4249,Time-inconsistent optimal control problems and the equilibrium hjb equation
986,4165,Conditional optimal stopping: a time-inconsistent optimization,4247,Failure of smooth pasting principle and nonexistence of equilibrium stopping rules under time-inconsistency
987,4165,Conditional optimal stopping: a time-inconsistent optimization,4244,Myopia and inconsistency in dynamic utility maximization
988,4165,Conditional optimal stopping: a time-inconsistent optimization,4241,An exact consumption-loan model of interest with or without the social contrivance of money
989,4165,Conditional optimal stopping: a time-inconsistent optimization,4239,Consistent planning
990,4165,Conditional optimal stopping: a time-inconsistent optimization,4236,On the existence of a consistent course of action when tastes are changing
991,4165,Conditional optimal stopping: a time-inconsistent optimization,4232,Équations aux dérivées partielles et applications
992,4165,Conditional optimal stopping: a time-inconsistent optimization,4229,Dynamic approaches for some time-inconsistent optimization problems
993,4165,Conditional optimal stopping: a time-inconsistent optimization,4225,Behavioral portfolio selection in continuous time
994,4165,Conditional optimal stopping: a time-inconsistent optimization,4223,The optimal equilibrium for time-inconsistent stopping problems---the discrete-time case
